,sensor,model,period_start,start_first,start_last,period_end,end_first,end_last,rows,regions,prov,time_lag,area_ha_101,area_ha_102,area_ha_103,area_ha_104,area_ha_105,area_ha_106,area_ha_107,area_ha_201,area_ha_202,area_ha_203,area_ha_204,area_ha_205,area_ha_206,area_ha_207,area_ha_301,area_ha_302,area_ha_303,area_ha_304,area_ha_305,area_ha_306,area_ha_307,area_ha_401,area_ha_402,area_ha_403,area_ha_404,area_ha_405,area_ha_406,area_ha_407,area_ha_501,area_ha_502,area_ha_503,area_ha_504,area_ha_505,area_ha_506,area_ha_507,area_ha_601,area_ha_602,area_ha_603,area_ha_604,area_ha_605,area_ha_606,area_ha_607,area_ha_701,area_ha_702,area_ha_703,area_ha_704,area_ha_705,area_ha_706,area_ha_707,area_ha_total_nochange,area_ha_total_correct,area_ha_total_true,area_ha_total_incorrect,area_ha_total_all,area_RS,area_BPS,compare_total_RS,compare_total_BPS,pct_101,pct_102,pct_103,pct_104,pct_105,pct_106,pct_107,pct_201,pct_202,pct_203,pct_204,pct_205,pct_206,pct_207,pct_301,pct_302,pct_303,pct_304,pct_305,pct_306,pct_307,pct_401,pct_402,pct_403,pct_404,pct_405,pct_406,pct_407,pct_501,pct_502,pct_503,pct_504,pct_505,pct_506,pct_507,pct_601,pct_602,pct_603,pct_604,pct_605,pct_606,pct_607,pct_701,pct_702,pct_703,pct_704,pct_705,pct_706,pct_707,pct_total_nochange,pct_total_correct,pct_total_true,pct_total_incorrect
74,S2,svmRadialS2,20180628_20180628,06/28/2018,06/28/2018,20180708_20180708,07/08/2018,07/08/2018,4,3517|3518|3522|3524,35,10,76903.15,435.55,2664.09,1219.42,3840.02,576.8,6309.64,291.27,2356.49,1708.72,132.61,11.65,181.24,62.77,5818.02,772,9484.43,4474.44,1758.99,129.96,181.53,96.68,27.87,499.82,11659.58,3646.64,106.07,6309.64,7994.47,47.32,1043.35,1733.81,7187,100.62,287.04,14916.67,634.84,5229.6,4880.16,9077.92,476.18,578.81,18048.34,388.2,919.54,478.02,1130.25,52.9,28715.65,136782.48,80044.32,216826.8,28752.98,245579.78,84154.41582,87336,291.8204322,281.1896354,31.31493562,0.177355807,1.084816511,0.496547395,1.563654793,0.234872757,2.569283188,0.118605042,0.959561899,0.695790183,0.053998745,0.004743876,0.073800864,0.025559922,2.369095697,0.314358128,3.862056559,1.821990394,0.716260109,0.052919666,0.073918952,0.039368062,0.011348654,0.203526528,4.747776873,1.484910525,0.043191667,2.569283188,3.255345371,0.019268687,0.424851753,0.706006822,2.926543871,0.040972429,0.116882587,6.074062775,0.258506625,2.12949128,1.987199435,3.69652583,0.193900328,0.235691228,7.349277697,0.158074903,0.374436364,0.194649576,0.460237402,0.021540861,11.69300258,55.69777772,32.59401894,88.29179666,11.70820334
75,S2,svmRadialS2,20180703_20180703,07/03/2018,07/03/2018,20180713_20180713,07/13/2018,07/13/2018,4,3517|3518|3522|3524,35,10,17411.84,18.01,1412.05,70.69,594.7,6673.63,3503.87,1999.86,112.37,1530.7,760.98,745.98,3622.61,2746.88,2340.35,44.01,2761.39,509.96,1044.6,3396.04,149.83,6.03,0.06,51.48,490.4,408.95,1074.04,3503.87,1257.76,0.37,712.53,128.8,1442.5,3833.45,135.83,35987,1462.94,11288.11,14514.49,17984.57,26369.01,1683.65,18048.34,92.14,790.3,177.05,937.42,1534.06,44161.08,92748.59,129026.32,221774.91,17751.67,239526.58,84154.41582,87336,284.6274645,274.258702,7.269272579,0.007518999,0.589517038,0.029512382,0.248281422,2.786175129,1.46283139,0.834921953,0.046913374,0.63905225,0.317701693,0.31143934,1.512404177,1.146795483,0.977073192,0.018373744,1.152853266,0.212903303,0.436110264,1.417813422,0.062552557,0.002517466,2.50E-05,0.021492396,0.204737195,0.170732618,0.448401175,1.46283139,0.525102475,0.000154471,0.297474293,0.053772738,0.602229615,1.600427811,0.056707694,15.02421986,0.610763114,4.712675311,6.059657346,7.508381742,11.00880328,0.702907377,7.535005092,0.038467547,0.329942506,0.07391664,0.391363664,0.640455018,18.43681816,38.72162747,53.86722426,92.58885173,7.411148274
76,S2,svmRadialS2,20180708_20180708,07/08/2018,07/08/2018,20180718_20180718,07/18/2018,07/18/2018,4,3517|3518|3522|3524,35,10,102756.15,508.66,5857.5,492.84,3494.14,1878.76,7014.61,481.8,1729.65,1913.83,232.13,42.12,82.76,179.97,1920.21,299.49,11457.74,4743.12,2130.38,454.6,544.04,144.28,49.68,333.81,14278,9137.34,214.73,7014.61,9753.76,62.74,2531.25,969.72,12279.16,475.71,580.14,760.51,125.65,271.87,100.97,221.25,123.44,20.12,18048.34,81.54,896.55,328.17,1308.89,91.07,26640.87,169265.01,56932.81,226197.82,28860.85,255058.67,84154.41582,87336,303.0841193,292.0429949,40.28726018,0.199428626,2.296530441,0.193226131,1.369935788,0.736599152,2.750194691,0.188897715,0.678138093,0.75034893,0.091010433,0.016513848,0.032447437,0.070560236,0.752850315,0.117420043,4.492197815,1.859619201,0.835250964,0.178233502,0.213299944,0.056567377,0.019477872,0.130875771,5.597927724,3.582446345,0.084188473,2.750194691,3.824124073,0.024598262,0.992418725,0.380194878,4.814249208,0.186510029,0.22745355,0.298170613,0.049263175,0.106591162,0.03958697,0.086744748,0.048396708,0.007888381,7.076152322,0.031969115,0.351507361,0.128664515,0.513172126,0.03570551,10.44499683,66.36316656,22.32145647,88.68462303,11.31537697
77,S2,svmRadialS2,20180713_20180713,07/13/2018,07/13/2018,20180723_20180723,07/23/2018,07/23/2018,4,3517|3518|3522|3524,35,10,61539.36,642.04,2753.69,272.18,1920.24,5188.21,5975.61,48.59,1028.66,485.73,15.59,0.23,124.45,26.66,3091.35,499.2,9496.84,2701.61,1350.24,915.47,491.87,99.66,49.18,356.99,11587.21,4029.36,257.62,5975.61,6249.49,140.21,2216.41,1334.2,11221.17,1330.64,666.68,24548.12,664.71,6587.7,4033.33,7689.03,2305.35,677.09,18048.34,401.19,1017.17,375.54,1247.81,691.87,29312.46,126491.05,91405.22,217896.27,23785.69,241681.96,84154.41582,87336,287.1886848,276.726619,25.46295139,0.265654913,1.139385828,0.11261908,0.794531789,2.146709668,2.47250974,0.020104935,0.425625479,0.200979006,0.006450626,9.52E-05,0.051493293,0.011031026,1.279098365,0.206552446,3.929478228,1.117836846,0.558684645,0.378791201,0.203519535,0.041236011,0.020349057,0.147710652,4.794404183,1.667215873,0.106594634,2.47250974,2.585832223,0.05801426,0.917077137,0.552047824,4.64294894,0.550574813,0.27585013,10.15719998,0.275035009,2.725772333,1.668858528,3.181466254,0.953877567,0.280157443,7.467806037,0.16599915,0.420871297,0.155386029,0.516302499,0.286272918,12.12852627,52.33781206,37.82045627,90.15826833,9.841731671
78,S2,svmRadialS2,20180718_20180718,07/18/2018,07/18/2018,20180728_20180728,07/28/2018,07/28/2018,4,3517|3518|3522|3524,35,10,108898.37,611.87,4271.3,725.46,4961.29,52.58,3273.59,467.5,1381.14,766.52,91.24,76.87,11.23,62.92,4013.88,735.91,13312.6,3089.14,2054.39,56.85,0,75.03,0.13,446.87,14237.53,6385.39,0,3273.59,7808.7,48.16,2118.64,2304.33,16332.7,0.88,0,1854.45,142.82,594.93,234.75,390.2,103.99,0,18048.34,237.2,1144.69,372.48,1154.34,13,24303.34,178569.67,44075.1,222644.77,27896.36,250541.13,84154.41582,87336,297.7159636,286.8703971,43.46526656,0.244219382,1.704829862,0.289557248,1.980229753,0.020986574,1.306607821,0.186596109,0.551262781,0.305945774,0.036417174,0.030681589,0.004482298,0.025113641,1.602084257,0.293728219,5.313538739,1.232987175,0.819981134,0.022690885,0,0.029947179,5.19E-05,0.178361932,5.682711657,2.548639419,0,1.306607821,3.116733767,0.019222393,0.845625626,0.919741202,6.51896956,0.00035124,0,0.74017787,0.057004612,0.237458017,0.093697191,0.155742891,0.041506159,0,7.203743353,0.094675074,0.456887059,0.1486702,0.460738722,0.005188769,9.700339421,71.27359488,17.59196185,88.86555673,11.13444327
79,S2,svmRadialS2,20180723_20180723,07/23/2018,07/23/2018,20180802_20180802,08/02/2018,08/02/2018,4,3517|3518|3522|3524,35,10,61017.78,1620.32,4511.27,470.73,4732.85,24564.61,17908.65,670.55,604.35,438.07,79.95,97.99,1221.3,312.45,2313.78,787.92,6944.23,1859.42,1966.58,8617.81,424.75,38.74,334.11,570.25,6037.49,4116.91,8948.52,17908.65,2423.95,586.69,1548.75,1167.42,7058.87,14211.47,460.95,5294.67,194.97,1115.23,422.84,1274.6,2304.76,206.26,18048.34,372.49,797.3,185.41,724.43,1068.5,28051.94,112019.42,114578.62,226598.04,40041.83,266639.87,84154.41582,87336,316.8459639,305.303506,22.88396705,0.607681064,1.691896264,0.17654149,1.774997115,9.212654507,6.716418666,0.251481521,0.226654026,0.164292759,0.029984263,0.036749943,0.458033527,0.117180525,0.867754699,0.295499694,2.604347954,0.697352575,0.737541614,3.232003526,0.159297257,0.01452896,0.125303841,0.213865241,2.264286282,1.543996402,3.356032239,6.716418666,0.9090726,0.22003086,0.580839617,0.437826496,2.647342275,5.329836832,0.172873622,1.985700788,0.073121098,0.418253279,0.158580935,0.478023035,0.864371859,0.077355273,6.768807681,0.139697788,0.299017548,0.069535737,0.271688551,0.400727768,10.52053468,42.01150413,42.97130058,84.98280471,15.01719529
80,S2,svmRadialS2,20180728_20180728,07/28/2018,07/28/2018,20180807_20180807,08/07/2018,08/07/2018,4,3517|3518|3522|3524,35,10,114931.35,335.27,4862.02,729.21,5461.43,69.13,4673.02,483.09,1541.15,1046.27,14.89,0.16,8.4,64.18,2990.39,602.22,12912.58,2578.97,3133.26,54.13,386.08,110.27,0.54,229.23,12344.98,7911.53,29.21,4673.02,9286.15,65.35,1557.43,2468.09,17450.95,7.15,521.26,40.6,33.9,71.33,0,0.93,90.37,1.45,18048.34,46.07,0,0,0,0,22361.66,181633.04,45311.55,226944.59,27282.42,254227.01,84154.41582,87336,302.0958645,291.0907415,45.20815865,0.131878198,1.912471849,0.286834196,2.148249315,0.027192233,1.838128844,0.190023082,0.606210174,0.411549505,0.00585697,6.29E-05,0.003304134,0.025245154,1.17626762,0.236882777,5.07915347,1.014435878,1.232465425,0.021291994,0.151864273,0.04337462,0.000212409,0.090167445,4.855888444,3.111994276,0.011489731,1.838128844,3.652700002,0.025705373,0.6126139,0.970821314,6.864317839,0.002812447,0.205037222,0.015969979,0.013334539,0.028057601,0,0.000365815,0.03554697,0.000570356,7.099300739,0.018121599,0,0,0,0,8.795941863,71.44521741,17.82326355,89.26848095,10.73151905
81,S2,svmRadialS2,20180802_20180802,08/02/2018,08/02/2018,20180812_20180812,08/12/2018,08/12/2018,4,3517|3518|3522|3524,35,10,62029.08,400.96,2917.36,718.42,4581.36,1178.53,5804.47,1596.17,362.28,1112.12,419.03,386.74,355.8,263.67,3476.76,335.18,6750.67,1691.88,3077.02,209.49,385.55,516.25,49.19,447.88,5456.09,3224.35,70.66,5804.47,6613.04,66.64,1582.86,2044.28,8679.75,254.93,731.12,29097.73,1111.87,7347.75,6015.44,15255.54,877.27,1189.82,18048.34,249.36,804.62,390.93,917.13,35.76,23134.74,107289.88,101626.01,208915.89,29154.46,238070.35,84154.41582,87336,282.8970384,272.591314,26.05493712,0.168420805,1.225419293,0.301767944,1.924372355,0.495034346,2.438132258,0.670461483,0.152173507,0.46713923,0.176010998,0.162447781,0.149451622,0.110752977,1.460391855,0.140790317,2.835577803,0.710663886,1.292483503,0.087994998,0.161947928,0.216847667,0.02066196,0.188129265,2.291797362,1.354368572,0.029680302,2.438132258,2.77776716,0.027991726,0.664870699,0.858687359,3.645876103,0.107081793,0.307102501,12.2223242,0.467034219,3.086377619,2.526748921,6.407996628,0.368491918,0.499776642,7.581095252,0.104742149,0.337975729,0.164207765,0.385234869,0.01502077,9.717606581,45.0664604,42.68738631,87.75384671,12.24615329
82,S2,svmRadialS2,20180807_20180807,08/07/2018,08/07/2018,20180817_20180817,08/17/2018,08/17/2018,4,3517|3518|3522|3524,35,10,117149.95,639.28,2725.37,1292.53,5405.86,69.79,5245.35,282.2,1602.05,693.9,6.78,0.23,11.92,27.42,3256.3,1108.23,11643.94,2249.64,1864.52,52.85,503.38,118.34,0.05,346.8,12374.75,4475.84,0.04,5245.35,9218.49,40.86,1627.21,3702.72,18255.6,1.3,1112.08,72.11,8.23,26.56,19.86,24.49,102.6,4.54,18048.34,172.49,962.07,515.09,1051.3,6.67,21070.89,182199.78,42470.16,224669.94,29766.22,254436.16,84154.41582,87336,302.3443957,291.3302189,46.04296418,0.251253595,1.071140989,0.507997763,2.124642975,0.027429277,2.061558389,0.110911908,0.629647138,0.27272067,0.002664716,9.04E-05,0.004684869,0.01077677,1.279810228,0.43556309,4.576369963,0.884166779,0.732804645,0.020771419,0.197841376,0.046510685,1.97E-05,0.136301381,4.863597218,1.759121031,1.57E-05,2.061558389,3.623105301,0.016059038,0.63953567,1.455264849,7.174923564,0.000510934,0.437076239,0.028341097,0.003234603,0.010438768,0.007805494,0.009625204,0.040324457,0.001784338,7.093465017,0.067793037,0.378118425,0.202443709,0.413188125,0.002621483,8.281405442,71.60923196,16.69187273,88.30110469,11.69889531
83,S2,svmRadialS2,20180812_20180812,08/12/2018,08/12/2018,20180822_20180822,08/22/2018,08/22/2018,4,3517|3518|3522|3524,35,10,101665.6,394.03,3963.76,1884.82,7113.16,148.45,9090.64,617.04,774.28,853.07,64.23,117.66,8.85,137.63,3654.19,992.48,10118.12,2866.82,2778.97,53.52,499.78,613.4,13.32,634.07,9612.16,5044.3,6.31,9090.64,11667.05,94.34,3333.4,4332.56,15472.17,41.06,1178.19,2254.49,114.39,204.57,65.14,248.25,68.99,24.7,18048.34,72.04,698.37,583.01,888.55,7.4,19528.03,157239.35,53095.59,210334.94,41401.4,251736.34,84154.41582,87336,299.1362218,288.2389164,40.38574645,0.156524878,1.574568058,0.748727816,2.82563892,0.058970429,3.611175089,0.245113598,0.307575776,0.338874395,0.025514791,0.046739378,0.003515583,0.054672281,1.451594156,0.394253766,4.01933229,1.138818496,1.103920872,0.021260339,0.198533116,0.243667641,0.00529125,0.251878612,3.818344225,2.003802868,0.002506591,3.611175089,4.63463082,0.037475718,1.32416321,1.721070545,6.146180563,0.016310716,0.468025395,0.895575903,0.0454404,0.081263595,0.02587628,0.098615083,0.027405658,0.009811853,7.169540957,0.028617243,0.27742121,0.231595486,0.352968507,0.002939584,7.757334519,62.46191948,21.09174623,83.55366571,16.44633429
84,S2,svmRadialS2,20180817_20180817,08/17/2018,08/17/2018,20180827_20180827,08/27/2018,08/27/2018,4,3517|3518|3522|3524,35,10,49298.25,198.34,7036.27,548.79,1355.7,38862.58,36290.27,101.03,61.24,2309.36,102.26,11.93,864.82,121.14,1361.54,66.51,7671.63,2605.61,1327.31,4538.87,456.77,249.84,73.41,1198.6,9616.94,3761,4151.2,36290.27,6300.19,50.29,3605.77,1847.63,7934.26,9996.87,1345.21,34.85,1.01,82.3,0.39,2.38,120.35,3.92,18048.34,79.77,734.88,513.35,502.29,1199.85,23122.64,97825.31,129628.6,227453.91,58604.11,286058.02,84154.41582,87336,339.9203918,327.53735,17.23365421,0.069335584,2.459735266,0.191845696,0.473924835,13.58555862,12.68633195,0.03531801,0.021408244,0.807304756,0.035747993,0.004170483,0.302323284,0.042348052,0.475966379,0.023250528,2.681844054,0.910867662,0.464000275,1.586695594,0.159677397,0.087338925,0.025662626,0.419005907,3.361884418,1.314768242,1.451174136,12.68633195,2.202416838,0.01758035,1.260503027,0.645893445,2.7736541,3.494700131,0.470257747,0.012182843,0.000353075,0.028770387,0.000136336,0.000831999,0.042071885,0.001370351,6.309328436,0.027885951,0.256898933,0.179456601,0.175590253,0.419442881,8.083199345,34.19771625,45.31549229,79.51320854,20.48679146
85,S2,svmRadialS2,20180822_20180822,08/22/2018,08/22/2018,20180901_20180901,09/01/2018,09/01/2018,4,3517|3518|3522|3524,35,10,53084,216,6629.59,1007.07,1653.86,33369.78,34574.85,153.3,196.35,1339.03,21.87,19.22,647.36,77.79,2022.76,75.38,6327.54,3837.41,1073.21,6470.63,0,201.53,25.39,426.54,11084.99,2260.8,5409.56,34574.85,5993.52,39.85,3376.61,3553.53,7274.89,11427.68,0,84.25,6.48,37.78,5.06,9.8,191.3,0,18048.34,63.54,0,0,0,0,28722.86,106881.93,123995.02,230876.95,54739.2,285616.15,84154.41582,87336,339.3953214,327.0314074,18.58578375,0.075625976,2.321153758,0.352595608,0.579049889,11.68343597,12.10535539,0.053673435,0.068746113,0.468821528,0.00765713,0.006729311,0.22665385,0.027235855,0.708209252,0.026392065,2.215399934,1.343554978,0.375752562,2.265498642,0,0.070559736,0.008889553,0.149340295,3.881079554,0.791551878,1.89399654,12.10535539,2.098452766,0.013952292,1.182219563,1.244162839,2.54708636,4.001062265,0,0.029497632,0.002268779,0.013227543,0.001771609,0.003431179,0.066978005,0,6.319089449,0.022246641,0,0,0,0,10.05645514,37.42152886,43.41316834,80.8346972,19.1653028
86,S2,svmRadialS2,20180827_20180827,08/27/2018,08/27/2018,20180906_20180906,09/06/2018,09/06/2018,4,3517|3518|3522|3524,35,10,48527.38,507.52,1536.83,748.73,1866.24,1826.71,4394.32,178.01,34.9,75.54,96.95,42.29,18.86,84.01,7059.67,1013.39,8163.5,2829.25,2687.7,471.44,414.79,183.36,46.26,118.15,11764.37,2237.35,203.25,4394.32,4156.68,32.41,720.7,1712.19,7602.42,309.21,362.04,41718.2,770.95,4374.45,3401.01,7142.66,1426.66,834.04,18048.34,236.89,861.8,935.87,1224.11,674.53,23684.95,101204.18,94129.13,195333.31,26421.89,221755.2,84154.41582,87336,263.5098798,253.9104149,21.88331097,0.228864983,0.693029972,0.33763808,0.841576658,0.823750694,1.981608549,0.080273202,0.015738075,0.03406459,0.043719381,0.019070579,0.008504874,0.037884117,3.183542032,0.456985902,3.681311645,1.275843813,1.212012165,0.212594789,0.187048601,0.082685772,0.020860841,0.053279472,5.305115731,1.008927863,0.091655122,1.981608549,1.874445334,0.014615215,0.324998016,0.772108163,3.428293902,0.139437542,0.16326111,18.81272683,0.347658138,1.972648217,1.533677677,3.220966183,0.643349062,0.376108429,8.138857623,0.106825003,0.388626738,0.422028435,0.552009603,0.30417776,10.680674,45.63779339,42.44731578,88.08510917,11.91489083
87,S2,svmRadialS2,20180901_20180901,09/01/2018,09/01/2018,20180911_20180911,09/11/2018,09/11/2018,4,3517|3518|3522|3524,35,10,56041.36,239.97,1684.34,537.55,2093.03,410.23,2648.57,209.06,107.88,166.66,45.96,23.19,9.56,60.64,7497,517.96,6450.99,1645.85,1643.93,146.9,230.99,850.05,9.51,1306.66,12893.45,3599.53,14.4,2648.57,3118.65,4.48,792.99,1760.94,6213.78,39.76,361.17,37760.06,435.35,5896.78,3242.09,8651.16,498.98,910.6,18048.34,78.77,990.54,905.48,1355.83,101.12,23393.76,105600.2,87637.94,193238.14,25056.28,218294.42,84154.41582,87336,259.3974634,249.9478108,25.67237404,0.109929516,0.771590955,0.246249996,0.958810583,0.187925097,1.213301742,0.095769741,0.049419495,0.076346432,0.021054134,0.010623267,0.004379406,0.027778997,3.434352559,0.237275877,2.955178607,0.753958805,0.753079259,0.067294437,0.105815806,0.389405281,0.004356502,0.598576913,5.906449647,1.648933582,0.006596596,1.213301742,1.428643939,0.002052274,0.363266271,0.806681179,2.846513438,0.018213933,0.165450862,17.29776693,0.199432491,2.701296717,1.485191422,3.963069693,0.228581198,0.417143049,8.267888845,0.036084294,0.453763317,0.414797593,0.621101538,0.04632276,10.71660925,48.37512567,40.1466698,88.52179547,11.47820453
88,S2,svmRadialS2,20180906_20180906,09/06/2018,09/06/2018,20180916_20180916,09/16/2018,09/16/2018,4,3517|3518|3522|3524,35,10,50629.37,339.1,2944.74,51.2,560.11,51765.45,29982.37,426.76,415.16,981.57,52.94,31.2,569.84,166.77,1196.62,294.26,4886.4,1073.76,854.26,7150.28,399.72,157.91,54.88,383.3,2870.45,2040.01,14360.89,29982.37,3343.03,52.12,1423.89,131.1,4294.84,12515.83,1044.55,2054.48,24.69,331.19,199.17,290.47,1980.5,70.05,18048.34,118.67,355.4,131.37,352.99,2255.93,23829.95,88906.67,146782.62,235689.29,41780.96,277470.25,84154.41582,87336,329.7156154,317.7043258,18.2467742,0.1222113,1.061281345,0.018452429,0.201863083,18.6562163,10.8056161,0.153803876,0.149623248,0.353756844,0.019079523,0.011244449,0.205369765,0.060103741,0.431260649,0.106051009,1.761053663,0.386982028,0.307874448,2.576953745,0.144058687,0.056910606,0.019778697,0.138140936,1.034507303,0.735217559,5.175650363,10.8056161,1.204824661,0.018783996,0.513168529,0.047248309,1.547856031,4.510692588,0.376454773,0.740432533,0.008898251,0.119360544,0.071780668,0.104685097,0.713770215,0.02524595,6.504603647,0.042768549,0.128085804,0.047345616,0.127217242,0.813034911,8.588290096,32.04187476,52.90030913,84.94218389,15.05781611
89,S2,svmRadialS2,20180911_20180911,09/11/2018,09/11/2018,20180921_20180921,09/21/2018,09/21/2018,4,3517|3518|3522|3524,35,10,133562.26,471.14,2259.81,260.43,1561.5,665.54,2684.96,290.49,497.89,533.39,11.16,11.46,29.04,21.87,3533.66,390.29,10019.5,1923.86,944.72,79.5,400.44,342.1,7.28,213.52,15527.61,3295.75,63.72,2684.96,8371.39,16.62,1577.01,1804.46,10859.26,91.64,862.38,997.07,23.82,59.38,14.95,54.9,73.22,7.03,18048.34,26.12,766.56,915.18,1078.44,17.44,19714.7,190254.44,38611.03,228865.47,18802.29,247667.76,84154.41582,87336,294.3015617,283.5803792,53.92799612,0.190230654,0.91243608,0.105152968,0.630481739,0.268722905,1.084097502,0.117290196,0.201031414,0.215365133,0.004506037,0.004627167,0.011725386,0.008830378,1.426774321,0.157586115,4.045540687,0.776790649,0.381446499,0.032099455,0.161684347,0.138128596,0.002939422,0.086212271,6.269532215,1.330714179,0.025728016,1.084097502,3.380088712,0.006710603,0.636744161,0.728580902,4.384607831,0.037001183,0.348200347,0.402583687,0.009617723,0.023975668,0.006036313,0.022166793,0.0295638,0.00283848,7.287319108,0.010546387,0.30951142,0.36951923,0.435438185,0.007041692,7.960139826,76.81841189,15.58984908,92.40826097,7.59173903
90,S2,svmRadialS2,20180916_20180916,09/16/2018,09/16/2018,20180926_20180926,09/26/2018,09/26/2018,4,3517|3518|3522|3524,35,10,57217.13,222.93,1212.59,12.08,361.45,1655.06,541.74,381.65,315.1,424.11,27.02,61.02,37.84,52.22,4075.96,330.15,5047.65,955.15,695.18,204.47,0,110.44,0.58,33.57,3134.55,1222.12,8.74,541.74,3790.06,9.2,500.33,251.28,3745.89,127.91,0,55561.83,393.78,6773.21,15075.94,8796.4,4000.15,0,18048.34,166.01,803.54,772.02,832.14,1276.85,20043.71,93504.18,114396.49,207900.67,11950.16,219850.83,84154.41582,87336,261.2469326,251.7299052,26.02543279,0.101400572,0.55155125,0.005494635,0.16440693,0.75281044,0.246412533,0.173594978,0.143324453,0.192908073,0.012290151,0.027755183,0.01721167,0.023752469,1.853966164,0.150170004,2.295943117,0.43445367,0.316205311,0.09300397,0,0.050234061,0.000263815,0.015269444,1.425762186,0.555886007,0.003975423,0.246412533,1.723923444,0.004184656,0.227577035,0.114295679,1.703832549,0.058180358,0,25.27251319,0.179112355,3.080820755,6.857349595,4.001076548,1.819483693,0,8.209357226,0.07551029,0.365493276,0.351156282,0.378502096,0.580780159,9.116958985,42.53073777,52.03368575,94.56442352,5.435576477
91,S2,svmRadialS2,20180601_20180604,06/01/2018,06/04/2018,20180616_20180619,06/16/2018,06/19/2018,3,3212|3213|3215,32,15,16770.79,521.99,7214.14,345.75,1991.27,140.67,1248.96,142.51,465.87,2338.64,300.65,395.94,61.46,298.12,9591.31,5410.58,92506.63,18296.95,7014.27,3156.03,2813.78,91.46,3.71,287.16,9657.72,12581,15.71,1248.96,9390.55,65.14,2859.8,1481.04,11380.48,41.95,340.02,10573.08,2009.65,28384.47,4782.94,6669.05,345.49,722.37,18048.34,172.82,1953.21,39.03,120.45,22.59,30007.66,161134.64,119704.3,280838.94,43483.22,324322.16,84154.41582,87336,385.3893546,371.349913,5.171028091,0.160947991,2.224374677,0.106606961,0.613979014,0.043373539,0.38509857,0.043940877,0.143644209,0.721085479,0.092701035,0.122082315,0.018950293,0.091920947,2.957340319,1.6682733,28.52306793,5.641597232,2.162747683,0.973115744,0.867587956,0.028200355,0.001143924,0.088541591,2.977816872,3.879167554,0.004843949,0.38509857,2.895438906,0.020084967,0.881777551,0.456657047,3.50900475,0.01293467,0.1048402,3.260054755,0.619646218,8.751936655,1.474749675,2.056304139,0.106526794,0.222732236,5.56494197,0.053286522,0.602243769,0.01203433,0.037138998,0.006965296,9.252423578,49.68351222,36.90907214,86.59258436,13.40741564
92,S2,svmRadialS2,20180606_20180609,06/06/2018,06/09/2018,20180621_20180624,06/21/2018,06/24/2018,3,3212|3213|3215,32,15,768.7,5.41,840.3,4.04,88.75,27872.75,3287.14,26.74,14.45,182.94,19.04,46.83,4599.58,155.82,958.13,179.94,9818.92,1143.02,1278.86,136185.14,2050.13,139.79,4.34,581.01,1001.42,1348.96,21114.4,3287.14,618.82,3.78,882.5,36.58,655.02,25713.6,1032.35,46.44,0.8,411.55,43.98,76.55,29356.87,234.14,18048.34,51.05,128.58,8.67,25.47,1549.28,32723.4,74338.78,242047.48,316386.26,12265.2,328651.46,84154.41582,87336,390.5338262,376.3069754,0.233895203,0.001646121,0.255681201,0.001229266,0.027004292,8.480945133,1.000190293,0.008136279,0.004396755,0.055663833,0.005793371,0.014249138,1.399531285,0.04741193,0.291533773,0.054751012,2.987639246,0.347790939,0.389123481,41.4375582,0.623800667,0.042534422,0.001320548,0.17678607,0.304705782,0.410453068,6.424556885,1.000190293,0.188290659,0.001150155,0.268521552,0.011130332,0.199305367,7.823972545,0.314116968,0.014130471,0.000243419,0.125223847,0.013381958,0.023292153,8.932523835,0.071242647,5.491635424,0.015533173,0.039123514,0.002638053,0.007749851,0.471405178,9.956870418,22.61933661,73.64868545,96.26802206,3.731977944
93,S2,svmRadialS2,20180611_20180614,06/11/2018,06/14/2018,20180626_20180629,06/26/2018,06/29/2018,3,3212|3213|3215,32,15,7476.91,2213.73,24141.94,36.57,1374.71,7966.67,4000.58,122.59,1471.19,6391.15,289.44,89.58,4043.97,272.79,1531.34,4374.11,78659.21,10294.4,2897.57,43391.44,3859.51,349.67,98.84,1155.12,9550.56,10031.04,9531.49,4000.58,7950.82,849.66,10289.07,367.32,6977.32,6309.88,1472.13,199.54,96.94,3858.15,11.07,295.62,408.22,23.77,18048.34,108.41,922.02,28.02,184.19,294.18,29096.83,133640.24,137211.39,270851.63,56556.57,327408.2,84154.41582,87336,389.0564706,374.8834387,2.283666078,0.676137617,7.373651607,0.011169543,0.419876472,2.433253046,1.221893648,0.037442556,0.449344274,1.952043351,0.088403406,0.027360341,1.235146218,0.083318011,0.467715836,1.335980589,24.02481367,3.144209583,0.885002269,13.25300955,1.178806762,0.106799402,0.030188615,0.352807291,2.917019183,3.063771769,2.911194649,1.221893648,2.428411995,0.25951091,3.142581646,0.112190226,2.131076742,1.927221126,0.449631378,0.060945328,0.029608299,1.178391378,0.0033811,0.090290958,0.124682277,0.00726005,5.512488691,0.033111571,0.281611762,0.008558124,0.056256991,0.08985114,8.887019323,40.81762155,41.90835477,82.72597632,17.27402368
